source_abs;target_abs;kind;collision;status;detail
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/17.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/18.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/19.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/1.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/20.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/21.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/22.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/23.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/24.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/25.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/26.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/2.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/3.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/4.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/5.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/6.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/7.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/8.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 4/9.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 04/Леди-Баг (2015) - s04e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/10.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/11.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/12.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/13.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/14.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/15.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/16.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/17.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/18.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/19.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/1.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/20.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/21.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/22.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/23.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/24.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/25.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/26.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/27.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e27.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/2.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/3.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/4.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/5.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/6.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/7.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/8.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Сезон 5/9.mp4;/mnt/synology/video/Kids/TV Shows/Леди-Баг (2015) {tvdb-302218}/Season 05/Леди-Баг (2015) - s05e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди-Баг/Шанхай_Легенда_о_Леди_Драконе_Zone_Vision.mp4;/mnt/synology/video/Kids/Movies/Shanghai Legend of Lady Dragon (2021) {imdb-tt12816634}/Shanghai Legend of Lady Dragon (2021) {imdb-tt12816634}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Леди и бродяга/Мульт_Леди_и_бродяга.mp4;/mnt/synology/video/Kids/Movies/Lady and the Tramp (1955) {imdb-tt0048280}/Lady and the Tramp (1955) {imdb-tt0048280}.mp4;film;yes;skipped_collision;
/mnt/synology/video/Детское/Леди и бродяга/Фильм_Леди_и_Бродяга.mp4;/mnt/synology/video/Kids/Movies/Lady and the Tramp (1955) {imdb-tt0048280}/Lady and the Tramp (1955) {imdb-tt0048280}.mp4;film;yes;skipped_collision;
/mnt/synology/video/Детское/Ледниковый период/1.mp4;/mnt/synology/video/Kids/Movies/Ледниковый период (2002) {imdb-tt0268380}/Ледниковый период (2002) {imdb-tt0268380}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Ледниковый период/2.mp4;/mnt/synology/video/Kids/Movies/Ледниковый период 2 Глобальное потепление (2006) {imdb-tt0438097}/Ледниковый период 2 Глобальное потепление (2006) {imdb-tt0438097}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Ледниковый период/3.mp4;/mnt/synology/video/Kids/Movies/Ледниковый период 3 Эра динозавров (2009) {imdb-tt1080016}/Ледниковый период 3 Эра динозавров (2009) {imdb-tt1080016}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Ледниковый период/4.mp4;/mnt/synology/video/Kids/Movies/Ледниковый период 4 Континентальный дрейф (2012) {imdb-tt1667889}/Ледниковый период 4 Континентальный дрейф (2012) {imdb-tt1667889}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Лило и Стич/Лило_и_Стич_2__Большая_проблема_Стича_Дублированныйq720.mp4;/mnt/synology/video/Kids/Movies/Лило и Стич 2 Большая проблема Стича (2005) {imdb-tt0457993}/Лило и Стич 2 Большая проблема Стича (2005) {imdb-tt0457993}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Лило и Стич/Лило_и_Стич_Дублированный_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Лило и Стич (2002) {imdb-tt0275847}/Лило и Стич (2002) {imdb-tt0275847}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Лука (Дублированный)[q720].mp4;/mnt/synology/video/Kids/Movies/Лука (2021) {imdb-tt12801262}/Лука (2021) {imdb-tt12801262}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Мадагаскар/1.mp4;/mnt/synology/video/Kids/Movies/Мадагаскар (2005) {imdb-tt0351283}/Мадагаскар (2005) {imdb-tt0351283}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Мадагаскар/2.mp4;/mnt/synology/video/Kids/Movies/Мадагаскар 2 (2008) {imdb-tt0479952}/Мадагаскар 2 (2008) {imdb-tt0479952}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Мадагаскар/3.mp4;/mnt/synology/video/Kids/Movies/Мадагаскар 3 (2012) {imdb-tt1277953}/Мадагаскар 3 (2012) {imdb-tt1277953}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Мадагаскар/Пингвины_Мадагаскара.mp4;/mnt/synology/video/Kids/Movies/Пингвины Мадагаскара (2014) {imdb-tt1911658}/Пингвины Мадагаскара (2014) {imdb-tt1911658}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Малефисента/Малефисента:_Владычица_тьмы_Полное_дублирование_iTunes_Провайдер.mp4;/mnt/synology/video/Kids/Movies/Maleficent Mistress of Evil (2019) {imdb-tt4777008}/Maleficent Mistress of Evil (2019) {imdb-tt4777008}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Малефисента/Малефисента_Дублированный_Провайдер_2q480.mp4;/mnt/synology/video/Kids/Movies/Maleficent (2014) {imdb-tt1587310}/Maleficent (2014) {imdb-tt1587310}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Мармадюк.MP4;/mnt/synology/video/Kids/Movies/Мармадюк (2010) {imdb-tt1392197}/Мармадюк (2010) {imdb-tt1392197}.MP4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Маша и медведь/Маша_и_медведь_День_кино_2016_Перевод_1_Провайдер_2q360.mp4;/mnt/synology/video/Kids/Movies/Маша и Медведь День кино (2016) {tmdb-467644}/Маша и Медведь День кино (2016) {tmdb-467644}.mp4;film;no;skipped_missing_source;source not found
